feature	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
wk36_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	Control	groupaIL10	9.767045454545451	3.190138252092402	3.061637046024346	0.00552706601659481	0.01658119804978443	36
wk36_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	Control	groupaIL10	-1.5815185950413215	0.8654879415198894	-1.827314419036279	0.08065739211751427	0.2419721763525428	36
wk36_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-48.699359504132254	45.19302763671429	-1.0775856819242946	0.29239151039643363	0.29239151039643363	36
wk36_LN_CD3p_CD4p_TEM_TCF1n	Control	groupaIL10	9.847520661157027	4.3445746895723705	2.2666247825805717	0.03312935152074434	0.09938805456223304	36
wk36_LN_CD3p_CD4p_TEM_TCF1p	Control	groupaIL10	-9.847520661157022	4.34457468957237	-2.2666247825805703	0.03312935152074442	0.09938805456223326	36
wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	Control	groupaIL10	7.38030991735537	3.9970494909253063	1.8464394634370285	0.07773703255044292	0.23321109765132875	36
wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	Control	groupaIL10	2.517179752066116	1.4831178201383486	1.6972217027446328	0.10314766162926536	0.3094429848877961	36
wk36_LN_CD3p_CD8p_IRF4nTCF1pTOXn	Control	groupaIL10	-6.234917355371895	4.985592788831145	-1.2505869651728314	0.22365880340812305	0.4473176068162461	36
wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	Control	groupaIL10	6.445816115702473	3.027141113170523	2.129341142260576	0.04415072758577992	0.13245218275733975	36
wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	Control	groupaIL10	1.6501549586776847	0.7094732910650321	2.3258873582126536	0.02919820948199578	0.08759462844598737	36
wk36_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-44.99071280991738	22.25515014617007	-2.021586577238164	0.05500423258027029	0.11000846516054058	36
wk36_LN_CD3p_CD8p_Naive_TCF1n	Control	groupaIL10	8.142479338842971	3.7666702762370927	2.161718106894484	0.04128843146377126	0.12386529439131376	36
wk36_LN_CD3p_CD8p_Naive_TCF1p	Control	groupaIL10	-8.139359504132214	3.764130762736609	-2.162347701814353	0.04123447043273186	0.1237034112981956	36
wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	Control	groupaIL10	-1235.6756198347105	993.164710341541	-1.244179950181448	0.22596410114076293	0.45192820228152586	36
wk36_LN_CD3p_CD8p_TCF1pCD101n	Control	groupaIL10	-9.823966942148743	5.853287693432373	-1.6783673478362655	0.10681307819692584	0.21362615639385168	36
wk36_LN_CD3p_CD8p_TCF1nCD101n	Control	groupaIL10	7.1978512396694185	4.976116443787788	1.44647966360499	0.16153417889357016	0.4476132202258538	36
wk36_LN_CD3p_CD8p_TCF1n	Control	groupaIL10	10.18092975206611	5.585391389083031	1.822778216037881	0.08136384103998714	0.24409152311996143	36
wk36_LN_CD3p_CD8p_TCF1p	Control	groupaIL10	-10.18088842975204	5.585580072355753	-1.822709243779257	0.08137462366913262	0.24412387100739785	36
wk36_LN_CD3p_CD8p_TCFn	Control	groupaIL10	10.244318181818176	6.040680983917376	1.695887965130505	0.10340340057122668	0.3102102017136801	36
wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	4.0530991735537185	1.7348863682315052	2.336233224130601	0.02855744009546142	0.08567232028638427	36
wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	-7.73966942148763	32.967219858384794	-0.23476864153951832	0.8164657917392283	0.8164657917392283	36
wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	-57.91322314049599	57.73242651931817	-1.0031316303865614	0.3262349594976801	0.3262349594976801	36
wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	Control	groupaIL10	-832.5092975206616	352.7454541606797	-2.3600851200238115	0.027129065264935	0.05425813052987001	36
wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	Control	groupaIL10	-709.0681818181824	384.63475373293454	-1.8434844353937747	0.07818217910808983	0.15636435821617967	36
wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	-12.040909090909098	22.50861279240247	-0.5349467424742129	0.5978211094156123	0.5978211094156123	36
wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	-45.100413223140464	49.33839276578866	-0.914103818444876	0.3701461902225765	0.7402923804451529	36
wk12_IL10	aIL10+aPD1	groupaIL10	-0.1966649466667951	0.0704053823752302	-2.7933226130163757	0.01008430980546861	0.02016861961093722	12
wk12_IL10	aIL10+aPD1	groupControl	-0.29949769225676787	0.07467618496433567	-4.010618544584245	5.129565900833626e-4	0.00153886977025008	12
wk12_IL4	aIL10+aPD1	groupaIL10	-0.03231173157117491	0.0090990337266580509	-3.5511168044700225	0.00162322835304664	0.00486968505913992	12
wk12_IL4	aIL10+aPD1	groupControl	-0.02527052709456878	0.00965098267554752	-2.6184408307556235	0.01506237942317309	0.03012475884634619	12
wk12_LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupaIL10	0.5180410557184748	0.17442223392013162	2.970040252756349	0.0073046177616689	0.0219138532850067	12
wk12_LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupControl	0.4890234604105569	0.18049762661862984	2.7093068732909473	0.01313586025192662	0.02627172050385324	12
wk12_LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	350.2948652770717	112.39848759186933	3.1165442950534095	0.00595959780316796	0.0145191544179474	12
wk12_LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupControl	374.3289273004576	116.56279712795812	3.2113927987635176	0.0048397181393158	0.0145191544179474	12
wk12_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	236.2577529232331	95.26489146489914	2.4800086295199693	0.02325338809055259	0.04650677618110518	12
wk12_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupControl	274.2409761057448	98.79440956146152	2.775875450069219	0.01246405661787544	0.03739216985362632	12
wk12_LN_CD3p_CD8p_KI67p_UNS	aIL10+aPD1	groupaIL10	-2.49749872902898	0.9189111172828668	-2.7178893388664704	0.01410500434500119	0.04231501303500358	12
wk12_LN_CD3p_CD8p_KI67p_UNS	aIL10+aPD1	groupControl	-1.7991408235892223	0.9529563291936708	-1.887957263594164	0.07526045901261376	0.07526045901261376	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_GAG	aIL10+aPD1	groupaIL10	-3.6969140823589246	1.3443574293841876	-2.749948787096284	0.01317378050566429	0.03952134151699289	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_GAG	aIL10+aPD1	groupControl	-3.7039196746314182	1.3941652211351276	-2.6567293592474583	0.0160587939279784	0.03952134151699289	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_UNS	aIL10+aPD1	groupaIL10	-5.0670564311133734	1.8794910082857468	-2.695972690890899	0.01477749184976925	0.04433247554930775	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_UNS	aIL10+aPD1	groupControl	-4.520147432638537	1.9491252399954957	-2.319064644942458	0.03235357891131726	0.06470715782263453	12
wk12_LN_CD3p_CD8p_TCM_KI67p_UNS	aIL10+aPD1	groupaIL10	-4.440945602440267	1.4940510839681855	-2.9724188483871363	0.00816003501888958	0.02448010505666876	12
wk12_LN_CD3p_CD8p_TCM_KI67p_UNS	aIL10+aPD1	groupControl	-3.669227249618709	1.5494049531320144	-2.3681525234585195	0.02927546804770773	0.05855093609541547	12
wk12_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	aIL10+aPD1	groupaIL10	-2.5447229283172357	0.693012885451812	-3.671970581987368	0.0017442000503353	0.00523260015100591	12
wk12_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	aIL10+aPD1	groupControl	-2.1126995424504327	0.7186886772649412	-2.9396588666049013	0.00876075812474422	0.01752151624948845	12
wk12_LN_CD3p_CD8p_TEM_CD39p_GAG	aIL10+aPD1	groupaIL10	-2.8990849008642607	1.4020931604387437	-2.06768350539352	0.05335433835933356	0.1038989701988346	12
wk12_LN_CD3p_CD8p_TEM_CD39p_GAG	aIL10+aPD1	groupControl	-5.521392984239959	1.454040033066613	-3.797277144147937	0.00131937152157632	0.00395811456472896	12
wk12_MIP3b	aIL10+aPD1	groupaIL10	-31.70480085665724	9.49113844294818	-3.3404634277791607	0.0027282938004378	0.00596461554398061	12
wk12_MIP3b	aIL10+aPD1	groupControl	-34.923723983866495	10.06687253128348	-3.4691731593241775	0.00198820518132687	0.00596461554398061	12
wk12_MSD_Cluster_1	aIL10+aPD1	groupaIL10	-0.3374393094463394	0.2176776091794186	-1.5501792339523923	0.13418606243201517	0.5367442497280607	12
wk12_MSD_Cluster_1	aIL10+aPD1	groupControl	-0.20484324679581417	0.23088197034486296	-0.8872206283143055	0.3837651198050907	1	12
wk12_MSD_Cluster_2	aIL10+aPD1	groupaIL10	-0.20509161336275944	0.1980785128552989	-1.035405660141359	0.3108002294153175	0.5129741807331442	12
wk12_MSD_Cluster_2	aIL10+aPD1	groupControl	-0.3882523133187091	0.2100939894709929	-1.8479934352063607	0.0769642805954346	0.3038850093342291	12
wk12_MSD_Cluster_3	aIL10+aPD1	groupaIL10	-0.699621342209615	0.2624635535595858	-2.6655942614553663	0.01353067961722228	0.04059203885166685	12
wk12_MSD_Cluster_3	aIL10+aPD1	groupControl	-0.9227494084724486	0.27838463780445255	-3.314656353705197	0.00290602078671661	0.01162408314686645	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	aIL10+aPD1	groupaIL10	391.2999999999996	123.45400989649474	3.169601378910819	0.00413359614300603	0.00413359614300603	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	aIL10+aPD1	groupControl	556.3500000000003	130.94275134372387	4.248803345666574	2.805087417522671e-4	5.610174835045342e-4	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	464.1000000000002	170.4763206221238	2.722372223346607	0.01188043761995599	0.02376087523991198	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupControl	678.9500000000004	180.81744351545373	3.7548921542073086	9.764969805142852e-4	0.00292949094154285	12
wk12_PBMC_CD3p_CD8p_KI67p	aIL10+aPD1	groupaIL10	-1.1080000000000003	0.29791459206736864	-3.719186738424158	0.00106781760713873	0.00320345282141619	12
wk12_PBMC_CD3p_CD8p_KI67p	aIL10+aPD1	groupControl	-0.8137500000000004	0.31598614239789063	-2.575271161655324	0.01660559602272228	0.03321119204544456	12
wk12_IL10	Control	groupaIL10	0.1028327455899728	0.07467618496433567	1.3770487289767723	0.1812067973015805	0.362413594603161	12
wk12_IL4	Control	groupaIL10	-0.00704120447660613	0.00965098267554752	-0.7295842002127173	0.4727055635765038	0.5853948784518826	12
wk12_LN_CD3p_CD4_CD95pCD28nTEM	Control	groupaIL10	0.0290175953079179	0.18940067866257024	0.15320745159321555	0.879697311420177	0.879697311420177	12
wk12_LN_CD3p_CD4p_MFI_BCL2_UNS	Control	groupaIL10	-24.034062023385864	112.18621452688338	-0.21423364826724356	0.8327730362600337	1	12
wk12_LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-37.9832231825117	95.0849764951334	-0.399466083734645	0.6942498631418765	0.6942498631418765	12
wk12_LN_CD3p_CD8p_KI67p_UNS	Control	groupaIL10	-0.6983579054397565	0.9171756839732694	-0.7614221764083638	0.45626568756137353	0.45626568756137353	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_GAG	Control	groupaIL10	0.00700559227249581	1.3418185084601957	0.00522096857982312	0.9958917176656266	0.9958917176656266	12
wk12_LN_CD3p_CD8p_TCM_GRZBp_UNS	Control	groupaIL10	-0.5469089984748344	1.8759414470283835	-0.29153841626622984	0.7739726852134965	0.7739726852134965	12
wk12_LN_CD3p_CD8p_TCM_KI67p_UNS	Control	groupaIL10	-0.7717183528215559	1.4912294552289171	-0.5175047677039682	0.6111053929844428	0.6111053929844428	12
wk12_LN_CD3p_CD8p_TCM_SLAMF6p_UNS	Control	groupaIL10	-0.43202338586680233	0.6917040780788539	-0.624578341458834	0.5400847217739013	0.5400847217739013	12
wk12_LN_CD3p_CD8p_TEM_CD39p_GAG	Control	groupaIL10	2.622308083375698	1.3994452012095868	1.8738197687977711	0.07728337950500179	0.10389897019883496	12
wk12_MIP3b	Control	groupaIL10	3.21892312720925	10.06687253128348	0.31975403653977247	0.7519217100901758	1	12
wk12_MSD_Cluster_1	Control	groupaIL10	-0.13259606265052487	0.23088197034486296	-0.5743023695287651	0.5711073536917224	1	12
wk12_MSD_Cluster_2	Control	groupaIL10	0.18316069995594964	0.2100939894709929	0.8718036171198422	0.3919536562090325	0.7839073124180649	12
wk12_MSD_Cluster_3	Control	groupaIL10	0.22312806626283355	0.2783846378044526	0.8015099828158144	0.4307010054752406	0.8017418388690156	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	Control	groupaIL10	-165.05000000000058	130.9427513437239	-1.2604745074184776	0.2196158328737483	0.2196158328737483	12
wk12_PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-214.8500000000001	180.81744351545373	-1.1882150074842628	0.24637445050126572	0.49274890100253144	12
wk12_PBMC_CD3p_CD8p_KI67p	Control	groupaIL10	-0.29425000000000023	0.3159861423978907	-0.9312117226630772	0.36101742403096626	0.6804616828146492	12
wk21_LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupaIL10	0.6301404958677683	0.30661952146266597	2.055121907639186	0.05139566416754602	0.10279132833509204	21
wk21_LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupControl	0.8307500000000002	0.3162013815083744	2.627281373778559	0.01505963022691427	0.04517889068074282	21
wk21_LN_CD3p_CD4p_TNFAp_GAG	aIL10+aPD1	groupaIL10	-0.01140495867768592	0.03236171085572342	-0.3524213762533159	0.7277312008915604	0.7277312008915604	21
wk21_LN_CD3p_CD4p_TNFAp_GAG	aIL10+aPD1	groupControl	-0.08749999999999998	0.0333730143199648	-2.621878837826606	0.01524350373067023	0.04573051119201069	21
wk21_LN_CD3p_CD4_CD95pCD28nTEM	Control	groupaIL10	-0.20060950413223128	0.32422952983371955	-0.618726814411733	0.5421763254145837	0.7070065077207663	21
wk21_LN_CD3p_CD4p_TNFAp_GAG	Control	groupaIL10	0.07609504132231405	0.0342203335433865	2.223679124162726	0.03627356202291859	0.07254712404583719	21
wk36_LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.673407145211825	0.6361652885909598	-2.630459685906864	0.01495243190310007	0.03306896550136436	36
wk36_LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.8138820223352503	0.6560454538594276	-2.764872482027618	0.01102298850045478	0.03306896550136436	36
wk36_LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupaIL10	-1.7411745790810953	0.7026650832781286	-2.4779580208511716	0.02098845913246057	0.04799225646202531	36
wk36_LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupControl	-1.8842729198505763	0.7246233671305705	-2.600347995003379	0.0159974188206751	0.04799225646202531	36
wk36_LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupaIL10	3.5361735537190073	0.9188553107283388	3.848455259964735	8.190055320579664e-4	0.00327602212823186	36
wk36_LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupControl	1.3032500000000016	0.9475695391886	1.3753608005550382	0.18226868521029987	0.18226868521029987	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	-1.5142975206611564	0.6840303310641701	-2.2137870966998063	0.03703518937048988	0.07407037874097977	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-1.8850000000000005	0.7054062789099258	-2.6722189132097283	0.01360892123880987	0.04082676371642961	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.8593626741079536	0.705649742026211	-2.634965427421482	0.014801688792287	0.03619575543913699	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.983193617539114	0.7277012964645304	-2.725285260826492	0.01206525181304566	0.03619575543913699	36
wk36_LN_CD3p_CD4p_TEM	aIL10+aPD1	groupaIL10	0.29849421487603295	0.090719470713255	3.2902993428997163	0.00320414408344115	0.01281657633376463	36
wk36_LN_CD3p_CD4p_TEM	aIL10+aPD1	groupControl	0.1520500000000002	0.09355445417304424	1.6252566630206495	0.11773377623132236	0.2654392755971376	36
wk36_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupaIL10	-639.9330578512394	236.52306489129677	-2.705584160028305	0.01261799345562581	0.03785398036687744	36
wk36_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupControl	-290.0250000000002	243.9144106691499	-1.18904413726254	0.2465538858907556	0.4931077717815112	36
wk36_LN_CD3p_CD4p_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	-3.330881525883272	1.2826254405535151	-2.596924574056347	0.01612046344663015	0.04836139033989047	36
wk36_LN_CD3p_CD4p_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-2.8218076729442347	1.3227074855708132	-2.1333573021449155	0.04378622700134366	0.08757245400268733	36
wk36_LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupaIL10	5.075024793388431	1.8412271198405616	2.756327418112273	0.01124048811693886	0.03987174035693208	36
wk36_LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupControl	2.830500000000001	1.8987654673355805	1.4907054339743528	0.14962684413187677	0.14962684413187677	36
wk36_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.16458804197383392	0.05699894453147592	-2.8875629772924167	0.00830824946983427	0.02492474840950281	36
wk36_LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.13030303364919088	0.05878016154808457	-2.216785905608607	0.03680277972700398	0.07360555945400796	36
wk36_LN_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-2.062670583621569	0.7367693719689926	-2.799614997715157	0.01017904135920739	0.02428888343000492	36
wk36_LN_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-2.2024076194421633	0.759793414843024	-2.8986926925356262	0.0080962944766683	0.02428888343000492	36
wk36_LN_CD3p_CD8p_KI67p	aIL10+aPD1	groupaIL10	4.329892561983471	1.5801792772298326	2.7401274174244854	0.01166401981090297	0.03499205943270893	36
wk36_LN_CD3p_CD8p_KI67p	aIL10+aPD1	groupControl	1.7532500000000018	1.629559879643266	1.0759040044504613	0.2931271555935792	0.38834514321555086	36
wk36_LN_CD3p_CD8p_MFI_TCF1_UNS	aIL10+aPD1	groupaIL10	-2116.9636363636364	810.3783634830316	-2.612315100892946	0.01557417576511512	0.04672252729534537	36
wk36_LN_CD3p_CD8p_MFI_TCF1_UNS	aIL10+aPD1	groupControl	-1153.3500000000013	835.7026873418769	-1.3800960765944963	0.18082557757127912	0.36165115514255824	36
wk36_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.17202186785694654	0.0547862169830487	-3.139874905218798	0.00459175448406217	0.01377526345218653	36
wk36_LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.11768236149039872	0.056498286263769	-2.082936833534818	0.0485644688196174	0.0971289376392348	36
wk36_LN_CD3p_CD8p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	-2.544727272727272	0.967730807754614	-2.6295817518011004	0.01498197111473434	0.02996394222946869	36
wk36_LN_CD3p_CD8p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-2.844500000000002	0.9979723954969464	-2.850279239019999	0.00905746287520851	0.02717238862562553	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	aIL10+aPD1	groupaIL10	-8.599421487603307	3.1285199771451633	-2.748718739347942	0.0114375648442475	0.022875129688495	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG	aIL10+aPD1	groupControl	-11.592500000000005	3.226286226430951	-3.5931405915042136	0.00153563337396557	0.00460690012189672	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.15193357163221724	0.03923618302667163	-3.8722821618233647	7.72116029971873e-4	0.00231634808991561	36
wk36_LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.1301237369101889	0.04046231374625514	-3.215924272798959	0.00383004242062783	0.00766008484125566	36
wk36_PBMC_CD3p_CD4p_CD39p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.3128764718452681	0.12684686394720066	-2.4665684441004494	0.0215200669810406	0.04304013396208121	36
wk36_PBMC_CD3p_CD4p_CD39p_GAG_UNS	aIL10+aPD1	groupControl	-0.2225956927996544	0.13081082844555073	-1.7016610585285652	0.1023002913389095	0.1023002913389095	36
wk36_PBMC_CD3p_CD4p_CD39p_UNS	aIL10+aPD1	groupaIL10	4.084016528925618	1.624439495690375	2.514108121453881	0.019380871707587	0.04645134446684033	36
wk36_PBMC_CD3p_CD4p_CD39p_UNS	aIL10+aPD1	groupControl	4.5935000000000015	1.6752032299307	2.742055362554444	0.01161283611671008	0.04645134446684033	36
wk36_PBMC_CD3p_CD4p_CD69p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.3281508853398462	0.1115230679732976	-2.9424485113556655	0.0073119507198299	0.02193585215948972	36
wk36_PBMC_CD3p_CD4p_CD69p_GAG_UNS	aIL10+aPD1	groupControl	-0.23400971341992297	0.1150081638474632	-2.034722628302222	0.05356471144632293	0.10712942289264586	36
wk36_PBMC_CD3p_CD4p_KI67p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.2867806483106493	0.10604936012477292	-2.704218563631464	0.01265717939274983	0.0379715381782495	36
wk36_PBMC_CD3p_CD4p_KI67p_GAG_UNS	aIL10+aPD1	groupControl	-0.1601198733057367	0.10936340262867214	-1.4641083713296754	0.15669929606909455	0.3133985921381891	36
wk36_PBMC_CD3p_CD4p_Naive_KI67p_UNS	aIL10+aPD1	groupaIL10	1.2592066115702472	0.4004435574462638	3.1445295801499373	0.00454120633446821	0.01362361900340463	36
wk36_PBMC_CD3p_CD4p_Naive_KI67p_UNS	aIL10+aPD1	groupControl	0.6165000000000004	0.4129574186164598	1.4928899983573942	0.1490576627084029	0.19102867474442897	36
wk36_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	aIL10+aPD1	groupaIL10	-0.08267520661157021	0.02999168818632655	-2.7566039663369963	0.01123338593456185	0.03370015780368556	36
wk36_PBMC_CD3p_CD4p_Naive_TNFAp_GAG	aIL10+aPD1	groupControl	-0.063825	0.03092892844214927	-2.0636020455535946	0.05051726837903533	0.10103453675807068	36
wk36_PBMC_CD3p_CD4p_TCM_CD39p_GAG	aIL10+aPD1	groupaIL10	1.8869504132231396	1.0114713260963375	1.8655500799074725	0.07491100108701956	0.14982200217403913	36
wk36_PBMC_CD3p_CD4p_TCM_CD39p_GAG	aIL10+aPD1	groupControl	2.874750000000001	1.0430798050368486	2.7560211463383144	0.01124835860274438	0.03374507580823314	36
wk36_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.3937998159941661	0.14193109111923688	-2.774584574026372	0.0107806220045532	0.03234186601365961	36
wk36_PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	aIL10+aPD1	groupControl	-0.3029561173538356	0.1463664377167131	-2.069846899876023	0.04987900555312818	0.09975801110625636	36
wk36_PBMC_CD3p_CD4p_TEM_ID2p_GAG	aIL10+aPD1	groupaIL10	-16.802107438016517	7.2476534819531455	-2.318282390273517	0.02967760025762453	0.05935520051524907	36
wk36_PBMC_CD3p_CD4p_TEM_ID2p_GAG	aIL10+aPD1	groupControl	-23.261250000000008	7.4741426532641855	-3.1122298675743245	0.00490333682772938	0.01471001048318814	36
wk36_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-0.8537376743669951	0.3099719753839192	-2.754241486862123	0.01129419504357903	0.03388258513073709	36
wk36_PBMC_CD3p_CD8p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-0.3863903780136655	0.31965859961466686	-1.2087595280697614	0.23903572879895635	0.4780714575979127	36
wk36_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	-8.181592213218705	2.930371692843136	-2.791998104950528	0.01092380926117458	0.03277142778352376	36
wk36_PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-5.832325589292649	3.0324410127140036	-1.923310483151914	0.0681050225166529	0.1362100450333058	36
wk36_PBMC_CD3p_CD8p_TBETp_GAG_UNS	aIL10+aPD1	groupaIL10	-0.24683643684161935	0.08166257011946092	-3.0226386027347925	0.00605921617563833	0.01490052033232922	36
wk36_PBMC_CD3p_CD8p_TBETp_GAG_UNS	aIL10+aPD1	groupControl	-0.0685045778285484	0.08421452543569412	-0.8134532311870382	0.424299736906305	0.424299736906305	36
wk36_PBMC_CD3p_CD8p_TCM_CD69p_UNS	aIL10+aPD1	groupaIL10	1.3253966942148765	0.842793018605025	1.572624197111466	0.12946234461230388	0.12946234461230388	36
wk36_PBMC_CD3p_CD8p_TCM_CD69p_UNS	aIL10+aPD1	groupControl	5.511750000000003	0.8691303004364325	6.3416843219391685	1.8004939849039702e-6	7.201975939615881e-6	36
wk36_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	-3.1694352590919244	1.11445890336301	-2.8439229562685377	0.00919144103529733	0.027574323105892	36
wk36_PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	-0.6822463877938704	1.149285744093105	-0.5936264251952652	0.5585555234221942	1	36
wk36_LN_CD3p_CD4p_IFNGp_GAG_UNS	Control	groupaIL10	0.1404748771234244	0.6727020231211668	0.20882184428650383	0.8364256769784186	1	36
wk36_LN_CD3p_CD4p_IL2p_GAG_UNS	Control	groupaIL10	0.14309834076948016	0.743021085203732	0.1925898788326356	0.8489705907436376	0.8489705907436376	36
wk36_LN_CD3p_CD4p_KI67p	Control	groupaIL10	2.232923553719008	0.9716277162050834	2.2981266553821738	0.03098323646693286	0.0929497094007986	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG	Control	groupaIL10	0.3707024793388432	0.7233160875568835	0.512504126088154	0.6131851353036389	1	36
wk36_LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	Control	groupaIL10	0.12383094343115963	0.7461771611704172	0.16595381080402466	0.8696434749020335	0.9473538739740286	36
wk36_LN_CD3p_CD4p_TEM	Control	groupaIL10	0.14644421487603293	0.09592974118480584	1.526577816924497	0.14050159362459094	0.3532013286939695	36
wk36_LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	Control	groupaIL10	-349.9080578512395	250.10723961316015	-1.3990321047581065	0.17514493897762784	0.5254348169328835	36
