parameter	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
PBMC_CD3p_CD8p_TCM_CD69p_UNS	aIL10+aPD1	groupControl	0.8037500000000004	0.7544504452449856	1.0653449872893987	0.29732083560457717	0.5946416712091543	12
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	-24.449999999999957	37.330190649507415	-0.6549658486762264	0.5187185006955215	1	12
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	-12.649999999999999	39.59464642688002	-0.31948763637429944	0.7521211873899809	1	12
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupaIL10	-1.40000000000002	20.758809805087807	-0.067441246061076765	0.9467891441064652	1	12
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	aIL10+aPD1	groupControl	1.2250000000000052	22.018042773809075	0.05563618949170034	0.9560922162327393	1	12
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupaIL10	1.5501796478207075	0.8649123953561743	1.7922967183079133	0.08570206211555745	0.3428082484622298	12
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	aIL10+aPD1	groupControl	0.5365890231815138	0.9173781298329765	0.5849158659136647	0.5640634716359114	0.8129377081287039	12
IL10	Control	groupaIL10	0.10283274558997275	0.07467618496433565	1.3770487289767723	0.1812067973015805	0.362413594603161	12
IL4	Control	groupaIL10	-0.007041204476606129	0.009650982675547521	-0.7295842002127173	0.47270556357650373	0.5853948784518826	12
LN_CD3p_CD4_CD95pCD28nTEM	Control	groupaIL10	0.029017595307917834	0.18940067866257024	0.1532074515932152	0.8796973114201774	0.8796973114201774	12
LN_CD3p_CD4p_IFNGp_GAG_UNS	Control	groupaIL10	0.4481640682778615	0.44567148204125007	1.0055928780212613	0.32793913947598585	0.9838174184279576	12
LN_CD3p_CD4p_IL2p_GAG_UNS	Control	groupaIL10	0.6602311502642009	0.50429214970534	1.3092235337194456	0.20692598113565466	0.620777943406964	12
LN_CD3p_CD4p_KI67p	Control	groupaIL10	0.677785923753666	0.986151454825692	0.687304085429219	0.4994120692215994	0.9988241384431988	12
LN_CD3p_CD4p_MFI_BCL2_UNS	Control	groupaIL10	-24.03406202338605	112.1862145268834	-0.21423364826724517	0.8327730362600325	1	12
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-8.618708693441814	27.10604836103312	-0.3179625660902982	0.7541725698739045	1	12
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	Control	groupaIL10	75.46517539400091	75.6748451125498	0.997229334024575	0.33187118135737137	0.9956135440721141	12
LN_CD3p_CD4p_TCM_IFNGp_GAG	Control	groupaIL10	0.5541789527198779	0.5037681556605647	1.1000674546274412	0.2857978473187484	0.8573935419562453	12
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	Control	groupaIL10	0.4100919001710992	0.44664406480988345	0.9181626545192246	0.37067366351315967	1	12
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	Control	groupaIL10	0.6276766649720387	0.44673737013221415	1.4050238617518713	0.17703769875253725	0.17703769875253725	12
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-37.98322318251181	95.0849764951334	-0.399466083734646	0.6942498631418759	0.6942498631418759	12
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-36.45551601423507	220.79543208197907	-0.16510991948737197	0.8706976192321235	1	12
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	Control	groupaIL10	-983.1006609049329	360.6491968552992	-2.7259194515810212	0.013866012740265332	0.039052211291712866	12
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	-68.15607524148452	98.83070642277973	-0.6896244872512118	0.4992253294185841	0.4992253294185841	12
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-41.64311133706165	69.70092772854875	-0.5974541902690497	0.557646200773888	1	12
LN_CD3p_CD4p_TEM	Control	groupaIL10	0.06608211143695013	0.05066211002974309	1.304369506089544	0.20622321883792208	0.6186696565137663	12
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	Control	groupaIL10	4.0317234367056445	2.8545486041838997	1.4123856328094624	0.17489279557649207	0.1988112357213345	12
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	0.12779359430604845	1.3218052350368072	0.0966811077143978	0.9240479814732232	0.967358386072938	12
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	Control	groupaIL10	-0.99632435180478085	1.2370847252013673	-0.8053808534759844	0.4311109959868672	0.8622219919737344	12
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	Control	groupaIL10	-255.29639044229836	646.5488576723399	-0.3948601678168586	0.6975858862902344	0.6975858862902344	12
LN_CD3p_CD4p_TEM_TCF1n	Control	groupaIL10	3.8642094560243976	3.5615019944812514	1.084994325992856	0.29224270679166886	0.30218204140922217	12
LN_CD3p_CD4p_TEM_TCF1p	Control	groupaIL10	-3.864209456024405	3.56150199448125	-1.0849943259928585	0.2922427067916678	0.3021820414092221	12
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	Control	groupaIL10	-3.901169293340148	43.35866035608236	-0.08997439637898987	0.9293011833249787	1	12
LN_CD3p_CD4p_TNFAp_GAG	Control	groupaIL10	-0.010207422470767688	0.026621150026869444	-0.3834328141520957	0.7058899285069167	1	12
LN_CD3p_CD4p_TNFAp_GAG_UNS	Control	groupaIL10	-0.4708944821857293	0.4863930062746531	-0.9681357998799592	0.345805986703007	0.8474994906192254	12
LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	Control	groupaIL10	-134.80325368581634	233.66813531102034	-0.5769004554531518	0.5711519239296563	1	12
LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	-24.493645144890934	108.57869333427072	-0.22558426881676238	0.8240662314855862	1	12
LN_CD3p_CD8p_CD25p	Control	groupaIL10	0.9728299120234599	2.9100897226214295	0.3342955045204338	0.741472177837024	1	12
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	Control	groupaIL10	0.11593990047936525	0.09749682913188164	1.1891658581279203	0.2498256541018932	0.4996513082037864	12
LN_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	0.7370244116956601	0.43647869736655476	1.6885690324462894	0.10855053342293601	0.325651600268808	12
LN_CD3p_CD8p_IRF4nTCF1nTOXn	Control	groupaIL10	-0.1569496695475341	1.530506601584446	-0.10254752863205756	0.9194558954022055	0.9194558954022055	12
LN_CD3p_CD8p_IRF4nTCF1nTOXp	Control	groupaIL10	0.018373157092018078	0.4572448427742525	0.040182316722354235	0.9683901152663776	0.9683901152663776	12
LN_CD3p_CD8p_IRF4nTCF1pTOXn	Control	groupaIL10	2.288002033553628	3.221022870303327	0.710333991927901	0.4865991461877498	0.9731982923754996	12
LN_CD3p_CD8p_KI67p	Control	groupaIL10	0.40782991202346075	0.9086712358741343	0.4488200967769511	0.6581586352216053	1	12
LN_CD3p_CD8p_KI67p_UNS	Control	groupaIL10	-0.6983579054397563	0.9171756839732697	-0.7614221764083634	0.45626568756137387	0.45626568756137387	12
LN_CD3p_CD8p_MFI_TCF1_UNS	Control	groupaIL10	-299.6756481952233	406.2499685125432	-0.7376631911935043	0.4702271255609397	0.9404542511218794	12
LN_CD3p_CD8p_Naive	Control	groupaIL10	2.042806304016264	4.124026028364771	0.49534272818987585	0.6263510006832952	0.6263510006832952	12
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	Control	groupaIL10	-0.14360955770208478	0.8702524787208447	-0.16502056726476863	0.8707669260823424	0.8707669260823424	12
LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	Control	groupaIL10	0.17711743772242017	0.2582455916873237	0.685848833140466	0.501547481501957	1	12
LN_CD3p_CD8p_Naive_TCF1n	Control	groupaIL10	0.010889679715302894	1.0565759352608213	0.010306575563463614	0.9918900615001085	0.9918900615001085	12
LN_CD3p_CD8p_Naive_TCF1p	Control	groupaIL10	0.00899847483476719	1.0610382389277522	0.00848082048754504	0.9933266537272107	0.9933266537272107	12
LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	Control	groupaIL10	7.685612608032539	24.09198202256154	0.31901122127831383	0.7533902948284161	1	12
LN_CD3p_CD8p_TCF1n	Control	groupaIL10	0.2395017793594295	1.8795951139092086	0.12742200572191864	0.9000191199433045	0.9000191199433045	12
LN_CD3p_CD8p_TCF1nCD101n	Control	groupaIL10	-0.2528418912048821	1.7557682665051513	-0.14400641361867345	0.8870954281726093	0.8870954281726093	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	-56.380000000000024	34.56410414931662	-1.6311720320144543	0.12022634232003132	0.36067902696009396	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	Control	groupaIL10	-232.9517031011697	181.03022087240697	-1.2868111300894773	0.21446371296504912	0.6433911388951474	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	Control	groupaIL10	-68.92577529232341	67.24597336097787	-1.0249799630727081	0.3189509919735133	0.6379019839470266	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	Control	groupaIL10	-40.92831723436715	51.494270136404886	-0.7948130369835472	0.43707742271683814	0.8741548454336763	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	161.11082867310617	190.6503124966449	0.8450593474686355	0.4091703238685417	1	12
LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	Control	groupaIL10	63.19318759532282	69.42723169831226	0.9102075086317898	0.37474103520138524	1	12
LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	Control	groupaIL10	-45.800203355363585	57.92331912723437	-0.7907040557320075	0.43941115879049253	0.8788223175809851	12
LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	Control	groupaIL10	-31.45897305541438	44.17836940017627	-0.7120899544854831	0.485537241372332	0.971074482744664	12
LN_CD3p_CD8p_TCF1p	Control	groupaIL10	-0.2573970513472309	1.8793375321535888	-0.13696158723136442	0.8925814746345272	0.8925814746345272	12
LN_CD3p_CD8p_TCF1pCD101n	Control	groupaIL10	-0.37661413319777726	2.803646947159937	-0.13433008516970482	0.8946321626342061	0.8946321626342061	12
LN_CD3p_CD8p_TCFn	Control	groupaIL10	0.22637519064565365	2.0825816170003546	0.10869931281334992	0.9146435664407948	0.9146435664407948	12
LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	Control	groupaIL10	207.38281647178485	151.82687233249004	1.3659164104864865	0.1887903488375075	0.5663710465125225	12
LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	Control	groupaIL10	0.1109056709908726	0.07744992733626707	1.4319661077195018	0.16929019756086863	0.33858039512173727	12
LN_CD3p_CD8p_TCM_GRZBp_GAG	Control	groupaIL10	0.007005592272496015	1.3418185084601961	0.005220968579823275	0.9958917176656266	0.9958917176656266	12
LN_CD3p_CD8p_TCM_GRZBp_UNS	Control	groupaIL10	-0.5469089984748342	1.8759414470283835	-0.2915384162662297	0.7739726852134965	0.7739726852134965	12
LN_CD3p_CD8p_TCM_IFNGp_GAG	Control	groupaIL10	0.6819115404168786	0.621943117213919	1.0964210737978684	0.28734731037899053	0.5746946207579811	12
LN_CD3p_CD8p_TCM_KI67p_UNS	Control	groupaIL10	-0.7717183528215553	1.4912294552289174	-0.5175047677039678	0.6111053929844429	0.6111053929844429	12
LN_CD3p_CD8p_TCM_SLAMF6p_UNS	Control	groupaIL10	-0.4320233858668025	0.6917040780788539	-0.6245783414588342	0.5400847217739011	0.5400847217739011	12
LN_CD3p_CD8p_TEM_CD39p_GAG	Control	groupaIL10	2.6223080833757026	1.3994452012095868	1.8738197687977742	0.07728337950500135	0.10389897019883428	12
LN_CD3p_CD8p_TEM_CX3CR1p_GAG	Control	groupaIL10	8.580782918149485	4.649965131209939	1.845343497428922	0.08150430768310196	0.16300861536620392	12
LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	Control	groupaIL10	0.12208011814746698	0.07144023322605664	1.7088426595861153	0.10466547089041878	0.31399641267125633	12
LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	Control	groupaIL10	-1.7846568378240988	1.5765126087046977	-1.132028267944154	0.2724784797938141	0.7604466635873117	12
LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	Control	groupaIL10	-1.5374682257244736	9.726500348642093	-0.15807003244893916	0.8761614267920359	0.8761614267920359	12
LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	Control	groupaIL10	-243.7346212506361	430.6921026977674	-0.565913838967402	0.5784398793095585	1	12
MIP3b	Control	groupaIL10	3.218923127209246	10.066872531283478	0.3197540365397722	0.7519217100901759	1	12
MSD_Cluster_1	Control	groupaIL10	-0.13259606265052468	0.23088197034486285	-0.5743023695287646	0.5711073536917229	1	12
MSD_Cluster_2	Control	groupaIL10	0.18316069995594955	0.21009398947099284	0.871803617119842	0.39195365620903244	0.7839073124180649	12
MSD_Cluster_3	Control	groupaIL10	0.22312806626283338	0.2783846378044525	0.8015099828158142	0.4307010054752408	0.8017418388690154	12
PBMC_CD3p_CD4p_CD39p_GAG_UNS	Control	groupaIL10	0.00787911562550956	0.1501858899580205	0.052462422586515324	0.9585944711725853	1	12
PBMC_CD3p_CD4p_CD39p_UNS	Control	groupaIL10	1.2157500000000006	2.9591406727638607	0.41084562528231566	0.6848309547983176	1	12
PBMC_CD3p_CD4p_CD69p_GAG_UNS	Control	groupaIL10	0.08339328409841902	0.12939886481777227	0.6444668909256566	0.5253851644520704	1	12
PBMC_CD3p_CD4p_KI67p_GAG_UNS	Control	groupaIL10	-0.031023572429109417	0.10526430931677187	-0.29472071427125585	0.7707415393213128	1	12
PBMC_CD3p_CD4p_Naive_KI67p_UNS	Control	groupaIL10	0.7075000000000002	0.8757971075886896	0.8078355064998358	0.4271200929626442	0.8542401859252884	12
PBMC_CD3p_CD4p_Naive_TNFAp_GAG	Control	groupaIL10	0.0016999999999999927	0.017231908214538683	0.09865419307222695	0.9222322068823064	1	12
PBMC_CD3p_CD4p_TCM_CD39p_GAG	Control	groupaIL10	1.4229999999999996	0.7454283568981376	1.9089695030134892	0.06829370569557917	0.2048811170867375	12
PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	Control	groupaIL10	0.026382677724235918	0.1420927318017979	0.18567225353254907	0.8542621003529174	1	12
PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	Control	groupaIL10	0.8534999999999999	0.5903370726754336	1.4457841790824697	0.16117083051803507	0.32234166103607015	12
PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	Control	groupaIL10	-165.05000000000047	130.94275134372384	-1.2604745074184773	0.21961583287374842	0.21961583287374842	12
PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	Control	groupaIL10	-214.85	180.81744351545368	-1.1882150074842626	0.24637445050126572	0.49274890100253144	12
PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	7.79999999999992	31.401700363424393	0.24839419234396262	0.8059425668457216	0.8059425668457216	12
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	Control	groupaIL10	-196.75000000000034	186.32847777370026	-1.0559309148597094	0.30151379021743135	0.6030275804348627	12
PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	25.225000000000026	22.507332882466173	1.1207458534392136	0.2734858613366271	0.5143328560204408	12
PBMC_CD3p_CD4p_TEM_ID2p_GAG	Control	groupaIL10	-5.544999999999997	7.555840958443057	-0.7338693377080544	0.4701375163691218	0.9402750327382436	12
PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	Control	groupaIL10	-24.598750000000017	24.77877632494855	-0.9927346563612477	0.33074340166027727	0.6942240667950047	12
PBMC_CD3p_CD8p_IFNGp_GAG_UNS	Control	groupaIL10	0.23742243220534043	0.2923013168768884	0.8122523522716052	0.424630664400083	1	12
PBMC_CD3p_CD8p_KI67p	Control	groupaIL10	-0.2942500000000002	0.31598614239789063	-0.9312117226630773	0.36101742403096626	0.6804616828146492	12
PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	Control	groupaIL10	0.19650883341853864	1.389191727090863	0.14145551660464617	0.8892758432202524	0.8892758432202524	12
PBMC_CD3p_CD8p_TBETp_GAG_UNS	Control	groupaIL10	0.0626337713557291	0.10837121125012228	0.5779558116331235	0.5686776447199726	1	12
PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	Control	groupaIL10	8.374999999999988	10.242603842878182	0.8176631771054228	0.421593326923939	0.7877810138843542	12
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	Control	groupaIL10	0.4499999999999652	94.82128024605026	0.0047457701354829546	0.9962526654449736	0.9962526654449736	12
PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	Control	groupaIL10	-1501.5862068965525	642.8520860362302	-2.335819140224312	0.029018317975850784	0.05803663595170157	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	Control	groupaIL10	-0.39750000000000274	3.937385414999401	-0.10095531884832341	0.9204245955035727	1	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	Control	groupaIL10	-314.2500000000001	301.72630044373716	-1.0415068210422653	0.3080190780204668	0.45388283568640597	12
PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	Control	groupaIL10	-690.5500000000006	362.7798290014995	-1.90349612849381	0.06903556542812626	0.06903556542812626	12
PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	Control	groupaIL10	-338.3749999999999	253.24701668934543	-1.336146045957492	0.1940332202753275	0.388066440550655	12
PBMC_CD3p_CD8p_TCM_CD69p_UNS	Control	groupaIL10	-0.3037499999999993	0.7544504452449855	-0.40261093609848086	0.6907981884828124	0.6907981884828124	12
PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	Control	groupaIL10	-11.799999999999965	39.59464642688003	-0.29802008768511634	0.7682525840858299	1	12
PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	Control	groupaIL10	-2.6250000000000155	22.018042773809082	-0.11922040605364376	0.9060930715056432	1	12
PBMC_CD3p_CD8p_TNFAp_GAG_UNS	Control	groupaIL10	1.0135906246391928	0.9173781298329763	1.1048776853048956	0.28016659649914427	0.8404997894974329	12
IL10	aIL10+aPD1	groupaIL10	-0.23533171965495123	0.2152680783025817	-1.0932030494747482	0.28562286031746875	0.5712457206349375	21
IL10	aIL10+aPD1	groupControl	-0.6940253090682073	0.22199520574953735	-3.126307645811192	0.004742205272291277	0.014226615816873832	21
IL4	aIL10+aPD1	groupaIL10	-0.002346518092196114	0.013097703507563174	-0.17915492520052345	0.8593849229429213	0.8593849229429213	21
IL4	aIL10+aPD1	groupControl	-0.03747382221626628	0.013507006742174522	-2.7743987199811886	0.010785212286024816	0.032355636858074445	21
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupaIL10	0.6301404958677689	0.3066195214626661	2.0551219076391867	0.05139566416754597	0.10279132833509194	21
LN_CD3p_CD4_CD95pCD28nTEM	aIL10+aPD1	groupControl	0.83075	0.31620138150837435	2.627281373778559	0.015059630226914275	0.04517889068074282	21
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.035266455533122	0.8961571134985133	-1.155228742749738	0.25985775025756497	0.28572802796598784	21
LN_CD3p_CD4p_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.8691267913017535	0.9241620232953418	-2.022509845878423	0.0549019435188721	0.1647058305566163	21
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.3922099882387138	1.1658369239317719	-0.33641925400337297	0.7396048528664794	0.9202444218755548	21
LN_CD3p_CD4p_IL2p_GAG_UNS	aIL10+aPD1	groupControl	-2.217125060246618	1.2022693278046397	-1.8441167956061217	0.07808673453534853	0.2342602036060456	21
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupaIL10	1.1907190082644623	0.8310815768001018	1.4327342122647768	0.1653867680179628	0.3307735360359256	21
LN_CD3p_CD4p_KI67p	aIL10+aPD1	groupControl	0.65075	0.8570528760751048	0.7592880418068556	0.4553923359235307	0.4553923359235307	21
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	20.418181818181814	173.89497766030993	0.11741674252414072	0.9075491594209234	1	21
LN_CD3p_CD4p_MFI_BCL2_UNS	aIL10+aPD1	groupControl	-53.40000000000002	179.3291957121946	-0.297776387095951	0.7685470405414474	1	21
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-0.462247933884294	20.28412679399013	-0.022788653343522328	0.9820154161604631	0.9820154161604631	21
LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	24.748000000000005	20.91800575630232	1.1830955727002683	0.24885662930247368	0.7465698879074211	21
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupaIL10	-174.00082644628102	72.94300673385533	-2.3854353451750616	0.02568321826790886	0.05136643653581772	21
LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	aIL10+aPD1	groupControl	-197.225	75.22247569428829	-2.6218892449318236	0.015243147512330142	0.045729442536990426	21
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupaIL10	0.06290082644628117	0.7790038616467986	0.08074520492531331	0.9363430944383226	0.9363430944383226	21
LN_CD3p_CD4p_TCM_IFNGp_GAG	aIL10+aPD1	groupControl	-1.3377499999999998	0.8033477323232608	-1.665219115178506	0.10943381232978118	0.32830143698934355	21
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupaIL10	-1.2409702832564335	1.0049954034673187	-1.2348019493173616	0.22937092220010613	0.2630335423572626	21
LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	aIL10+aPD1	groupControl	-1.9299133396903159	1.0364015098256723	-1.8621290314551324	0.07541023031110584	0.22623069093331755	21
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	0.4128429752066117	0.5986185023840518	0.6896595637495794	0.49730827717679316	0.6124536387496026	21
LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	-0.646	0.6173253305835534	-1.0464498506635724	0.3062268193748013	0.6124536387496026	21
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupaIL10	71.37685950413237	132.18670200894238	0.5399700455443979	0.594407884205481	1	21
LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	aIL10+aPD1	groupControl	-2.1500000000000123	136.31753644672182	-0.015771998644065255	0.9875523062099156	1	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-637.278512396694	235.6777994970192	-2.704024366133621	0.012662761222577533	0.037988283667732596	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-478.075	243.04273073130102	-1.9670409337547392	0.06135566078965108	0.06135566078965108	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupaIL10	1251.711570247934	539.6873134779712	2.3193273938225083	0.029611302097392343	0.059222604194784687	21
LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	aIL10+aPD1	groupControl	2490.725	556.5525420241577	4.475273782671696	1.7216837244886244e-4	5.165051173465873e-4	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupaIL10	62.566115702479664	125.00895759650807	0.5004930599007519	0.6214835131373854	1	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	aIL10+aPD1	groupControl	1.6249999999999427	128.91548752139894	0.012605157310755278	0.9900515087462084	1	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-47.00793388429753	42.41515614133139	-1.1082815238888326	0.2791956205042972	0.5583912410085944	21
LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-17.810000000000006	43.740629770747994	-0.40717292122553367	0.6876456536531013	0.6876456536531013	21
LN_CD3p_CD4p_TEM	aIL10+aPD1	groupaIL10	0.1352545454545455	0.1144580571280935	1.1816952764031108	0.24940102117072854	0.6269426497718247	21
LN_CD3p_CD4p_TEM	aIL10+aPD1	groupControl	0.17279999999999998	0.1180348714133464	1.4639741453597348	0.15673566244295617	0.6269426497718247	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupaIL10	-0.7711570247933862	3.288914395485596	-0.2344716012833553	0.8166936046021233	1	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	aIL10+aPD1	groupControl	-0.5724999999999976	3.39169297034452	-0.16879475972786662	0.8674337387965868	1	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupaIL10	3.7466363636363633	1.6339762927693826	2.292956378997574	0.031326518280788654	0.06265303656157731	21
LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	aIL10+aPD1	groupControl	5.06675	1.6850380519184256	3.0069053896032054	0.006287536127367698	0.018862608382103095	21
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupaIL10	-0.34354545454545377	1.0225540343395498	-0.3359680202790886	0.739940648312515	1	21
LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	aIL10+aPD1	groupControl	0.002250000000000614	1.0545088479126608	0.0021336947569992977	0.9983159580744742	1	21
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupaIL10	201.39504132231409	339.1904910082989	0.5937520262541398	0.5584729281660146	1	21
LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	aIL10+aPD1	groupControl	-75.95	349.7901938523082	-0.21713015783417972	0.8300214761226978	1	21
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupaIL10	1.7890909090909155	4.277512147134418	0.41825501542747445	0.679640167765909	1	21
LN_CD3p_CD4p_TEM_TCF1n	aIL10+aPD1	groupControl	2.9299999999999993	4.411184401732368	0.6642207020067727	0.513153556423463	1	21
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupaIL10	-1.7890909090909097	4.277512147134418	-0.4182550154274731	0.67964016776591	1	21
LN_CD3p_CD4p_TEM_TCF1p	aIL10+aPD1	groupControl	-2.929999999999996	4.411184401732368	-0.6642207020067721	0.5131535564234636	1	21
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupaIL10	-62.147256198347094	34.10765371522908	-1.8220912149872779	0.08147129703770115	0.24441389111310344	21
LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	aIL10+aPD1	groupControl	-28.810500000000005	35.17351789382998	-0.8190963464889546	0.42113812637332526	0.7209287789859471	21
LN_CD3p_CD4p_TNFAp_GAG	aIL10+aPD1	groupaIL10	-0.011404958677685945	0.03236171085572343	-0.35242137625331654	0.72773120089156	0.72773120089156	21
