parameters	ref.group	term	estimate	std.error	statistic	p.value	p.value.adj	WkPost.TX
LN_CD3p_CD8_CD95pCD28nTEM_MFI_pSTAT5	aIL10+aPD1	groupaIL10	-7.589266862170089	8.378141097509978	-0.9058413762482055	0.37529626184800435	0.7505925236960087	12
LN_CD3p_CD8_CD95pCD28nTEM_MFI_pSTAT5	aIL10+aPD1	groupControl	3.9318475073313652	8.66996454287479	0.45350214385394033	0.6548387276364365	0.7505925236960087	12
LN_CD3p_CD8_CD95pCD28nTEM_P38p	aIL10+aPD1	groupaIL10	-0.1620703812316716	0.2808837168314872	-0.5770016968584326	0.5700727836417687	1	12
LN_CD3p_CD8_CD95pCD28nTEM_P38p	aIL10+aPD1	groupControl	0.059102639296187594	0.2906673255149218	0.20333430732706653	0.8408310953223673	1	12
LN_CD3p_CD8_CD95pCD28nTEM_P38p_MFI_P38	aIL10+aPD1	groupaIL10	-29.050000000000033	19.643941128931417	-1.4788274821907026	0.16300487350045326	0.4890146205013598	12
LN_CD3p_CD8_CD95pCD28nTEM_P38p_MFI_P38	aIL10+aPD1	groupControl	-19.44999999999999	19.64394112893142	-0.9901271782653738	0.34018385839934695	0.5233807857861461	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF3p	aIL10+aPD1	groupaIL10	0.05565982404692099	0.19591532550067842	0.2841014295572719	0.7791150388024976	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF3p	aIL10+aPD1	groupControl	0.054662756598240464	0.2027393553925083	0.26962084639369616	0.790083573743213	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF3p_MFI_pIRF3	aIL10+aPD1	groupaIL10	390.1899038461543	413.1928432593444	0.9443288048463316	0.36101474087406105	0.7220294817481221	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF3p_MFI_pIRF3	aIL10+aPD1	groupControl	302.3341346153848	449.9908167475844	0.6718673434284207	0.5126035876062919	0.7220294817481221	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF7p	aIL10+aPD1	groupaIL10	0.09508504398826918	1.1941397123607533	0.07962639798679076	0.9372883280375832	0.9372883280375832	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF7p	aIL10+aPD1	groupControl	1.9653343108504389	1.235733421639728	1.59041932218891	0.1266828381308942	0.5067313525235768	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF7p_MFI_pIRF7	aIL10+aPD1	groupaIL10	-23.688357905439815	29.52253112776983	-0.8023823500403661	0.4327986783255686	0.8655973566511372	12
LN_CD3p_CD8_CD95pCD28nTEM_pIRF7p_MFI_pIRF7	aIL10+aPD1	groupControl	12.641586171835279	29.466775589569092	0.4290115195471288	0.6730055079242634	0.8655973566511372	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT1p	aIL10+aPD1	groupaIL10	1.2851788856304986	2.718081348338053	0.4728257623401559	0.641214818815323	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT1p	aIL10+aPD1	groupControl	-0.2644692082111446	2.812756271405365	-0.09402492882150974	0.9259807011028287	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT1p_MFI_pSTAT1	aIL10+aPD1	groupaIL10	-13.15601173020525	12.73952305181636	-1.0326926429423517	0.3134949748710789	0.9404849246132367	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT1p_MFI_pSTAT1	aIL10+aPD1	groupControl	-4.3891495601173025	13.183260089187383	-0.3329335483350727	0.74248534881366135	0.9750384000121028	12
LN_CD3p_CD8_CD95pCD28nTEM_PSTAT3p	aIL10+aPD1	groupaIL10	-0.07712609970674474	0.25995082505160355	-0.29669496025424896	0.7696140070001131	1	12
LN_CD3p_CD8_CD95pCD28nTEM_PSTAT3p	aIL10+aPD1	groupControl	-0.02335777126099709	0.26900530915602267	-0.08683014968841979	0.9316291408010702	1	12
LN_CD3p_CD8_CD95pCD28nTEM_PSTAT3p_MFI_PSTAT3	aIL10+aPD1	groupaIL10	8.99999999999998	22.778561131516238	0.3951083629925883	0.6979805710333427	1	12
LN_CD3p_CD8_CD95pCD28nTEM_PSTAT3p_MFI_PSTAT3	aIL10+aPD1	groupControl	19.000000000000004	24.720540673149518	0.7685916036875786	0.4533319415638356	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT5p	aIL10+aPD1	groupaIL10	0.2688035190615836	0.2423126576963035	1.1093251240654616	0.2798325277995653	0.839497583398696	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT5p	aIL10+aPD1	groupControl	-0.07625513196480939	0.2507527775034831	-0.30410483474604844	0.7640409018305049	1	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT5p_MFI_pSTAT5	aIL10+aPD1	groupaIL10	-285.4365482233504	268.49836269370127	-1.0630848745583301	0.31052481478887684	0.9315744443666305	12
LN_CD3p_CD8_CD95pCD28nTEM_pSTAT5p_MFI_pSTAT5	aIL10+aPD1	groupControl	-155.9543147208122	286.41754156593475	-0.5444998719986245	0.5969625669383618	1	12
LN_CD3p_CD8_CD95pCD28pTCM	aIL10+aPD1	groupaIL10	-0.9528445747800638	5.009005014010424	-0.19022631682637817	0.8509586378042964	1	12
LN_CD3p_CD8_CD95pCD28pTCM	aIL10+aPD1	groupControl	4.6112316715542505	5.1834763059146125	0.8896021510299176	0.3837574958734006	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_P38	aIL10+aPD1	groupaIL10	-2.330967741935482	7.808472271174283	-0.29851777159284676	0.7682418386436319	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_P38	aIL10+aPD1	groupControl	4.635161290322578	8.08045328160235	0.5736263955483729	0.5723134448766379	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pIRF3	aIL10+aPD1	groupaIL10	-1.9788856304985412	19.280231722805905	-0.10263806259951676	0.9192240335628672	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pIRF3	aIL10+aPD1	groupControl	13.169208211143696	19.951791628911252	0.6600514107244776	0.5163957037546449	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pIRF7	aIL10+aPD1	groupaIL10	7.996862170087968	25.331385384971092	0.3156898862244006	0.7553538928572363	0.7553538928572363	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pIRF7	aIL10+aPD1	groupControl	26.007492668621687	26.213716211448	0.9921329909440215	0.33242761092677575	0.6648552218535515	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pSTAT1	aIL10+aPD1	groupaIL10	-4.247507331378277	14.14443770722316	-0.3002952410903685	0.7669045523649882	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pSTAT1	aIL10+aPD1	groupControl	3.5442815249266713	14.637110066930326	0.24214353166164124	0.8110180059743495	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_PSTAT3	aIL10+aPD1	groupaIL10	-2.7909090909090932	2.4163754352594666	-1.1549981224707366	0.2610650049321373	0.5221300098642746	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_PSTAT3	aIL10+aPD1	groupControl	-0.4090909090909079	2.5005414807587347	-0.16360092893431152	0.8716095926927908	0.8716095926927908	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pSTAT5	aIL10+aPD1	groupaIL10	-4.0494428152492805	6.8359400860419015	-0.5923754105916924	0.5599242086573588	1	12
LN_CD3p_CD8_CD95pCD28pTCM_MFI_pSTAT5	aIL10+aPD1	groupControl	0.07460410557184557	7.074046315693377	0.010546171489765416	0.9916850769765053	1	12
LN_CD3p_CD8_CD95pCD28pTCM_P38p	aIL10+aPD1	groupaIL10	-0.16727272727272727	0.24452095828686216	-0.6840833949149243	0.5014024737626706	1	12
LN_CD3p_CD8_CD95pCD28pTCM_P38p	aIL10+aPD1	groupControl	0.17227272727272736	0.2530379965750315	0.6808176226673711	0.5034253329718841	1	12
LN_CD3p_CD8_CD95pCD28pTCM_P38p_MFI_P38	aIL10+aPD1	groupaIL10	-14.89970674486801	10.409659304632621	-1.431334716039859	0.16704921013119425	0.5011476303935828	12
LN_CD3p_CD8_CD95pCD28pTCM_P38p_MFI_P38	aIL10+aPD1	groupControl	-6.071260997067449	10.772243630677764	-0.5636022731399605	0.5789942018317475	0.7283573567493864	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF3p	aIL10+aPD1	groupaIL10	-0.026041642228738796	0.1291249001085848	-0.20167792739308715	0.8421093337496118	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF3p	aIL10+aPD1	groupControl	0.02581906158357774	0.13362251751482226	0.1932238822001967	0.8486402528873155	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF3p_MFI_pIRF3	aIL10+aPD1	groupaIL10	168.38886992147528	362.766583769388	0.4641796611247983	0.6475318666207264	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF3p_MFI_pIRF3	aIL10+aPD1	groupControl	-203.4254011608058	375.6072857148973	-0.5415906690244948	0.594083203863921	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF7p	aIL10+aPD1	groupaIL10	-0.13114369501466341	1.2777026110523664	-0.10264023402648312	0.9192223309295378	0.9888023351566944	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF7p	aIL10+aPD1	groupControl	1.7729178885630483	1.3222069436685517	1.3408777627834634	0.1942850012880299	0.7771400051521196	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF7p_MFI_pIRF7	aIL10+aPD1	groupaIL10	-7.334897360703774	11.735617787737166	-0.6250116093903627	0.5386962220029352	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pIRF7p_MFI_pIRF7	aIL10+aPD1	groupControl	-0.41994134897360597	12.144387272094486	-0.03457904788153059	0.9727419861347593	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT1p	aIL10+aPD1	groupaIL10	-0.9440586510263947	2.1673151853870354	-0.43558899849530025	0.6675794177356369	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT1p	aIL10+aPD1	groupControl	0.06525219941348796	2.242806082142056	0.02909399966989878	0.9770643482656629	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT1p_MFI_pSTAT1	aIL10+aPD1	groupaIL10	-4.490322580645106	3.707833132925018	-1.2110368562090068	0.23933437989091758	0.47866875978183515	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT1p_MFI_pSTAT1	aIL10+aPD1	groupControl	-2.1516129032258102	3.83698262170715	-0.5607564889800086	0.5808979648254806	0.5808979648254806	12
LN_CD3p_CD8_CD95pCD28pTCM_PSTAT3p	aIL10+aPD1	groupaIL10	-0.18604105571847504	0.07734961302061771	-2.405196980996988	0.025465148081239397	0.07639544424371819	12
LN_CD3p_CD8_CD95pCD28pTCM_PSTAT3p	aIL10+aPD1	groupControl	-0.08702346041055713	0.08004381813206185	-1.0871977679398024	0.2892710552377429	0.4930697639654376	12
LN_CD3p_CD8_CD95pCD28pTCM_PSTAT3p_MFI_PSTAT3	aIL10+aPD1	groupaIL10	-8.657478005865045	13.435651921446313	-0.6443660535776287	0.5263145937243521	1	12
LN_CD3p_CD8_CD95pCD28pTCM_PSTAT3p_MFI_PSTAT3	aIL10+aPD1	groupControl	15.467155425219934	13.90363619012903	1.1124539806501075	0.2785162124743752	0.8355486374231256	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT5p	aIL10+aPD1	groupaIL10	-0.1001173020527858	0.08591305064041106	-1.16533287208979	0.2569507559249636	0.7708522677748908	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT5p	aIL10+aPD1	groupControl	0.10350439882697948	0.08890553335798401	1.1642064888156305	0.25739681057317754	0.7708522677748908	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT5p_MFI_pSTAT5	aIL10+aPD1	groupaIL10	-4.1173020527857185	23.107112043609728	-0.17818332490080077	0.8602866874253078	1	12
LN_CD3p_CD8_CD95pCD28pTCM_pSTAT5p_MFI_pSTAT5	aIL10+aPD1	groupControl	9.50439882697948	23.911968033800804	0.3974745538947075	0.6950288165122573	1	12
LN_CD3p_CD8p	aIL10+aPD1	groupaIL10	3.9048093841642264	2.7809290313527852	1.4041384516255448	0.1748948673633464	0.3497897347266928	12
LN_CD3p_CD8p	aIL10+aPD1	groupControl	3.7413196480938393	2.8777930351692875	1.3000655719057832	0.2076675131856632	0.3497897347266928	12
LN_CD3p_CD8p_CD101p_GAG	aIL10+aPD1	groupaIL10	0.2410218607015729	2.515047861814897	0.09583191809624166	0.9247129372782065	1	12
LN_CD3p_CD8p_CD101p_GAG	aIL10+aPD1	groupControl	0.1207778342653793	2.608229167178237	0.04630645028636234	0.9635758878214101	1	12
LN_CD3p_CD8p_CD101p_GAG_UNS	aIL10+aPD1	groupaIL10	0.10031048173970765	0.06187902238715167	1.6210741196282334	0.12238725770602368	0.24477451541204737	12
LN_CD3p_CD8p_CD101p_GAG_UNS	aIL10+aPD1	groupControl	0.12548335090834128	0.06417161020155666	1.9554340387316218	0.06623809939479858	0.19871429818439573	12
LN_CD3p_CD8p_CD101p_UNS	aIL10+aPD1	groupaIL10	-0.8311845449923779	2.104034114073098	-0.39504328348713313	0.6974531355580575	1	12
LN_CD3p_CD8p_CD101p_UNS	aIL10+aPD1	groupControl	-1.350752414844942	2.181987559116825	-0.6190467994197311	0.5436416163975042	1	12
LN_CD3p_CD8p_CD200pCMAFp_TFh	aIL10+aPD1	groupaIL10	-0.3929994134897359	0.18732070636350098	-2.098003051126178	0.04818225024846771	0.09636450049693542	12
LN_CD3p_CD8p_CD200pCMAFp_TFh	aIL10+aPD1	groupControl	-0.06334252199413483	0.1938453725493466	-0.3267682955805918	0.747077698735614	0.747077698735614	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh	aIL10+aPD1	groupaIL10	-11.498709677419347	4.289913987597284	-2.680405646981188	0.014004594666535973	0.042013783999607916	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh	aIL10+aPD1	groupControl	-6.90354838709677	4.439338241212613	-1.555085017628901	0.13486836435295452	0.26973672870590903	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh_MFI_BCL2	aIL10+aPD1	groupaIL10	-438.87624633431074	946.0500585767103	-0.4639038308338359	0.6474894108594864	0.7005577370258367	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh_MFI_BCL2	aIL10+aPD1	groupControl	-935.2721407624632	979.0024264550085	-0.9553317902889232	0.35027886851291834	0.7005577370258367	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh_MFI_KI67	aIL10+aPD1	groupaIL10	411.44633431085003	270.95630730344874	1.5184969798472492	0.1438014485739583	0.4314043457218749	12
LN_CD3p_CD8p_CD200pCMAFp_TFh_BCL6pTfh_MFI_KI67	aIL10+aPD1	groupControl	-288.15923753665675	280.39412915680947	-1.0276935483749186	0.3157865487895831	0.6315730975791662	12
LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupaIL10	1.2742697947214094	2.679950008162013	0.4754826734978315	0.6393515464653827	1	12
LN_CD3p_CD8p_CD25p	aIL10+aPD1	groupControl	0.3014398826979481	2.7732967584357375	0.10869369885535565	0.9144773350856044	1	12
LN_CD3p_CD8p_CD25p_Q10LAG3p_FOXP3AF647p	aIL10+aPD1	groupaIL10	-2.0140762463343083	3.0578308233498004	-0.6586617647237668	0.5172702551715314	0.5172702551715314	12
LN_CD3p_CD8p_CD25p_Q10LAG3p_FOXP3AF647p	aIL10+aPD1	groupControl	-6.179472140762459	3.164339739328533	-1.952847244548315	0.06429375080820342	0.19288125242461024	12
LN_CD3p_CD8p_CD25p_Q11LAG3p_FOXP3AF647n	aIL10+aPD1	groupaIL10	2.0979472140762474	2.9364666785066484	0.7144461162907412	0.4828182185768465	0.7407121796606917	12
LN_CD3p_CD8p_CD25p_Q11LAG3p_FOXP3AF647n	aIL10+aPD1	groupControl	4.748826979472138	3.038748296033412	1.5627575951818562	0.1330545884132444	0.39916376523973324	12
LN_CD3p_CD8p_CD25p_Q12LAG3n_FOXP3AF647n	aIL10+aPD1	groupaIL10	2.758416422287387	2.988010121950688	0.923161672721037	0.36640902955262356	0.5965354876225134	12
LN_CD3p_CD8p_CD25p_Q12LAG3n_FOXP3AF647n	aIL10+aPD1	groupControl	5.434809384164219	3.0920870763041703	1.7576508196723222	0.09337645464450818	0.28012936393352456	12
LN_CD3p_CD8p_CD25p_Q1GARPn_FOXP3AF647p	aIL10+aPD1	groupaIL10	-0.03328445747800498	2.591474227841405	-0.012843831175480996	0.9898736270731294	1	12
LN_CD3p_CD8p_CD25p_Q1GARPn_FOXP3AF647p	aIL10+aPD1	groupControl	-3.861876832844574	2.681739231610267	-1.440064264013353	0.16459184565371313	0.4937755369611394	12
LN_CD3p_CD8p_CD25p_Q2GARPp_FOXP3AF647p	aIL10+aPD1	groupaIL10	-4.424340175953077	3.252511260700421	-1.360284353020289	0.18816409798909206	0.5644922939672762	12
LN_CD3p_CD8p_CD25p_Q2GARPp_FOXP3AF647p	aIL10+aPD1	groupControl	-4.385337243401757	3.365801193531409	-1.3029103595987046	0.2067119934356847	0.5644922939672762	12
LN_CD3p_CD8p_CD25p_Q3GARPp_FOXP3AF647n	aIL10+aPD1	groupaIL10	1.0533724340175978	4.801441572118226	0.2193867025550177	0.8284672023489797	1	12
LN_CD3p_CD8p_CD25p_Q3GARPp_FOXP3AF647n	aIL10+aPD1	groupControl	4.530498533724339	4.968683112453446	0.9118107215107265	0.37221731092235666	1	12
LN_CD3p_CD8p_CD25p_Q4GARPn_FOXP3AF647n	aIL10+aPD1	groupaIL10	3.4235190615835784	2.105757177605817	1.6257900473956914	0.11890846971449112	0.30896725195034713	12
LN_CD3p_CD8p_CD25p_Q4GARPn_FOXP3AF647n	aIL10+aPD1	groupControl	3.7148680351906136	2.179103914968983	1.7047686480997812	0.10298908398344905	0.30896725195034713	12
LN_CD3p_CD8p_CD25p_Q5CD39n_FOXP3AF647p	aIL10+aPD1	groupaIL10	-3.796480938416411	4.816924437415102	-0.7881545554104042	0.439413068116732	0.7413033046940898	12
LN_CD3p_CD8p_CD25p_Q5CD39n_FOXP3AF647p	aIL10+aPD1	groupControl	-5.755131964809379	4.9847052695863585	-1.1545581240126062	0.26124124631039014	0.7413033046940898	12
LN_CD3p_CD8p_CD25p_Q6CD39p_FOXP3AF647p	aIL10+aPD1	groupaIL10	-1.583390029325511	1.8128481982062683	-0.8734267054970207	0.3923090733268313	0.7846181466536626	12
LN_CD3p_CD8p_CD25p_Q6CD39p_FOXP3AF647p	aIL10+aPD1	groupControl	-4.420222873900292	1.8759924686317422	-2.356205020974411	0.02825517223571618	0.08476551670714855	12
LN_CD3p_CD8p_CD25p_Q7CD39p_FOXP3AF647n	aIL10+aPD1	groupaIL10	0.6993607038123156	1.1737592932357972	0.5958297479241518	0.5576569022477742	1	12
LN_CD3p_CD8p_CD25p_Q7CD39p_FOXP3AF647n	aIL10+aPD1	groupControl	0.1983489736070375	1.2146431214017894	0.16329814915357843	0.8718450027792808	1	12
LN_CD3p_CD8p_CD25p_Q8CD39n_FOXP3AF647n	aIL10+aPD1	groupaIL10	4.678357771260995	4.1814943699028	1.1188243621549452	0.2758501626500819	0.5517003253001638	12
LN_CD3p_CD8p_CD25p_Q8CD39n_FOXP3AF647n	aIL10+aPD1	groupControl	9.989061583577708	4.327142202709204	2.308466215259485	0.031242981174189933	0.0937289435225698	12
LN_CD3p_CD8p_CD25p_Q9LAG3n_FOXP3AF647p	aIL10+aPD1	groupaIL10	-2.816774193548387	2.7259481784889847	-1.0333190541831019	0.31320865895220973	0.6264173179044195	12
LN_CD3p_CD8p_CD25p_Q9LAG3n_FOXP3AF647p	aIL10+aPD1	groupControl	-4.003870967741934	2.820897115260772	-1.4193608643439675	0.1704678404054961	0.5114035212164882	12
LN_CD3p_CD8p_CD25pFOXP3p_treg	aIL10+aPD1	groupaIL10	0.7991085043988267	1.976778912950662	0.4042477887453929	0.690118024882983	1	12
LN_CD3p_CD8p_CD25pFOXP3p_treg	aIL10+aPD1	groupControl	-0.12936656891495604	2.0456331404443024	-0.06324035642425024	0.9501732016994269	1	12
LN_CD3p_CD8p_CD25pFOXP3p_treg_GARPp	aIL10+aPD1	groupaIL10	-1.8866275659823977	3.0073066312524914	-0.6273479220164023	0.5371933322871505	1	12
LN_CD3p_CD8p_CD25pFOXP3p_treg_GARPp	aIL10+aPD1	groupControl	-0.8595014662756602	3.112055712485007	-0.2761844727996016	0.7851061732734901	1	12
LN_CD3p_CD8p_CD39p_GAG	aIL10+aPD1	groupaIL10	-0.03662938485002627	0.5918950298805229	-0.06188493398469676	0.9513364588970961	0.9513364588970961	12
LN_CD3p_CD8p_CD39p_GAG	aIL10+aPD1	groupControl	-0.7414641586171836	0.6138244541112574	-1.2079417065433355	0.24270163812172765	0.728104914365183	12
LN_CD3p_CD8p_CD39p_GAG_UNS	aIL10+aPD1	groupaIL10	0.05073860407508072	0.11555065909440856	0.439102679921762	0.6658128284910714	1	12
LN_CD3p_CD8p_CD39p_GAG_UNS	aIL10+aPD1	groupControl	-0.06602372524568786	0.11983175505822119	-0.5509701932814864	0.5884282845722009	1	12
LN_CD3p_CD8p_CD39p_UNS	aIL10+aPD1	groupaIL10	-0.45390442297915706	0.4978022992429288	-0.9118166462257551	0.37391589507130873	0.7478317901426175	12
LN_CD3p_CD8p_CD39p_UNS	aIL10+aPD1	groupControl	-0.6393899339095069	0.5162456333681313	-1.2385381930263462	0.23142622486029113	0.6942786745808733	12
LN_CD3p_CD8p_CD49BpLAG3p_Tr1	aIL10+aPD1	groupaIL10	-0.6430205278592371	0.3002091131866523	-2.141908754979883	0.04408073292598887	0.08816146585197775	12
LN_CD3p_CD8p_CD49BpLAG3p_Tr1	aIL10+aPD1	groupControl	-0.4110117302052783	0.3106658549292903	-1.3230025884203704	0.20006054913929194	0.20006054913929194	12
LN_CD3p_CD8p_CD49BpLAG3p_Tr1_CD25pFoxp3p	aIL10+aPD1	groupaIL10	-0.8495249266862155	4.975056523578081	-0.17075683917561477	0.8660495002725708	1	12
LN_CD3p_CD8p_CD49BpLAG3p_Tr1_CD25pFoxp3p	aIL10+aPD1	groupControl	-3.337442815249266	5.148345337731227	-0.6482554289413714	0.523845379742132	1	12
LN_CD3p_CD8p_CD69p_GAG	aIL10+aPD1	groupaIL10	-1.2044077275038159	1.6089710695834991	-0.7485577275268167	0.46379360610664233	1	12
LN_CD3p_CD8p_CD69p_GAG	aIL10+aPD1	groupControl	0.10037620742247082	1.668582668564145	0.060156568393969316	0.9526938139178525	1	12
LN_CD3p_CD8p_CD69p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.10583845101767596	0.07430731203947145	-1.4243342695730323	0.17145631371794667	0.51436894115384	12
LN_CD3p_CD8p_CD69p_GAG_UNS	aIL10+aPD1	groupControl	-0.08679210299286887	0.07706036196707106	-1.1262872477805945	0.274836477080317	0.51436894115384	12
LN_CD3p_CD8p_CD69p_UNS	aIL10+aPD1	groupaIL10	-0.2236756481952224	1.4775707544030423	-0.15138066825476	0.8813591320263585	1	12
LN_CD3p_CD8p_CD69p_UNS	aIL10+aPD1	groupControl	1.075261820030503	1.5323140353371147	0.7017241865789877	0.4918255269841787	1	12
LN_CD3p_CD8p_CMAFpBCL6p	aIL10+aPD1	groupaIL10	0.1279102639296188	0.26108214860315476	0.4899234383276146	0.6292672423612018	1	12
LN_CD3p_CD8p_CMAFpBCL6p	aIL10+aPD1	groupControl	0.11090586510263933	0.2701760384340702	0.41049482309921126	0.685601112753853	1	12
LN_CD3p_CD8p_CX3CR1p_GAG	aIL10+aPD1	groupaIL10	-5.374885612608043	4.7936132385546975	-1.1212597564981281	0.2769137942319016	0.5538275884638032	12
LN_CD3p_CD8p_CX3CR1p_GAG	aIL10+aPD1	groupControl	-8.522674123029995	4.971214287726458	-1.7144048978278439	0.10362072467710429	0.3108621740313129	12
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupaIL10	0.0034682933883724283	0.09768130768687625	0.03550621373221443	0.9720668870637359	0.9720668870637359	12
LN_CD3p_CD8p_CX3CR1p_GAG_UNS	aIL10+aPD1	groupControl	-0.11247160709099274	0.10130035283430856	-1.1102785325432813	0.28149146024132266	0.5629829204826453	12
LN_CD3p_CD8p_CX3CR1p_UNS	aIL10+aPD1	groupaIL10	-5.320437214031518	3.287637548668482	-1.6183162332436358	0.12298312788799882	0.24596625577599765	12
LN_CD3p_CD8p_CX3CR1p_UNS	aIL10+aPD1	groupControl	-4.4155566853075765	3.4094429278016634	-1.2950962309126066	0.21165259734326802	0.24596625577599765	12
LN_CD3p_CD8p_EOMESp_GAG	aIL10+aPD1	groupaIL10	1.5066243009659421	2.403586168556535	0.6268235025960146	0.5386446496629224	0.5386446496629224	12
LN_CD3p_CD8p_EOMESp_GAG	aIL10+aPD1	groupControl	4.318027452974073	2.492637872160199	1.7323123832792984	0.10031804186537606	0.20063608373075212	12
LN_CD3p_CD8p_EOMESp_GAG_UNS	aIL10+aPD1	groupaIL10	0.06659627989129488	0.10780792834537327	0.617730819183791	0.5444896779177459	1	12
LN_CD3p_CD8p_EOMESp_GAG_UNS	aIL10+aPD1	groupControl	0.17044008600146635	0.11180215988436681	1.524479367641437	0.14476642406342297	0.43429927219026887	12
LN_CD3p_CD8p_EOMESp_UNS	aIL10+aPD1	groupaIL10	1.6755109303507882	1.8273264432564083	0.9169193257910309	0.37130739532786317	0.37130739532786317	12
LN_CD3p_CD8p_EOMESp_UNS	aIL10+aPD1	groupControl	3.1553889171326883	1.8950280030926139	1.6650882794255353	0.11320421081830814	0.22640842163661629	12
LN_CD3p_CD8p_GAG	aIL10+aPD1	groupaIL10	3.4263853584138313	2.9730390528820076	1.152485822576854	0.26419816297210774	0.30005501613454266	12
LN_CD3p_CD8p_GAG	aIL10+aPD1	groupControl	5.836502287747842	3.0831887100912443	1.8930084521408084	0.07454913491076555	0.22364740473229666	12
LN_CD3p_CD8p_GAG_UNS	aIL10+aPD1	groupaIL10	-0.007800535054513136	0.06744631207346574	-0.11565547195547803	0.9092061004407825	1	12
LN_CD3p_CD8p_GAG_UNS	aIL10+aPD1	groupControl	0.06405563147092233	0.06994516527477762	0.9157978427712848	0.37187964702336873	1	12
LN_CD3p_CD8p_GRZBp_GAG	aIL10+aPD1	groupaIL10	-1.6206456532791065	0.838837876266255	-1.9320129659532665	0.06925420991328506	0.15039405612416012	12
LN_CD3p_CD8p_GRZBp_GAG	aIL10+aPD1	groupControl	-1.8264616166751397	0.869916413373019	-2.099582889341295	0.050131352041386704	0.15039405612416012	12
LN_CD3p_CD8p_GRZBp_GAG_UNS	aIL10+aPD1	groupaIL10	0.043397947416497926	0.09655401423178366	0.44946808024282214	0.6584592584663052	1	12
LN_CD3p_CD8p_GRZBp_GAG_UNS	aIL10+aPD1	groupControl	-0.04160895110234874	0.10013129370259888	-0.4155439280144724	0.6826555025533578	1	12
LN_CD3p_CD8p_GRZBp_UNS	aIL10+aPD1	groupaIL10	-2.397153024911035	1.001442924088967	-2.393699098819609	0.027783720446512405	0.05556744089302481	12
LN_CD3p_CD8p_GRZBp_UNS	aIL10+aPD1	groupControl	-2.3154448398576517	1.0385458994757466	-2.2295065061895465	0.03875569542450718	0.05556744089302481	12
LN_CD3p_CD8p_ID2p_GAG	aIL10+aPD1	groupaIL10	5.296847991865807	4.046627420822958	1.3089537140507472	0.20701547094905998	0.20701547094905998	12
LN_CD3p_CD8p_ID2p_GAG	aIL10+aPD1	groupControl	12.769242501270973	4.196553007177116	3.0427930921955455	0.007001629068875149	0.014003258137750298	12
