animal	group	A*01Status	year	WkPost-TX	WkPost-ATI	parameter	value
RVm17	aIL10	-	1	7	-5	LN_CD3p_CD8p_CD25p	9.24
RVm17	aIL10	-	1	7	-5	LN_CD3p_CD8p_KI67p	5.57
RVm17	aIL10	-	1	7	-5	LN_CD3p_CD4_CD95pCD28nTEM	3.53
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.067
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2660
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	6.58
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	37.4
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	5.85
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	3.79
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	3259
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	2.63
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.9470085470085471
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	0.8205128205128205
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.6269035532994924
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	0.7454545454545455
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	0.46616541353383456
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	0.11282051282051281
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	0.8071570576540756
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	0.3454545454545454
RVm17	aIL10	-	1	7	-5	PBMC_CD3p_CD8p_KI67p	2.12
RVm17	aIL10	-	1	7	-5	MSD_Cluster_1	-0.597303401835462
RVm17	aIL10	-	1	7	-5	MSD_Cluster_2	-0.293855275393337
RVm17	aIL10	-	1	7	-5	MSD_Cluster_3	-0.0232995005722617
RYk17	aIL10	+	1	7	-5	IL10	0.560887572156564
RYk17	aIL10	+	1	7	-5	IL4	0.198346324297377
RYk17	aIL10	+	1	7	-5	MIP3b	74.5352493991175
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG	4.29
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	2461
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TNFAp_GAG	0.16
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_GRZBp_GAG	2.94
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_IFNGp_GAG	4.78
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TEM_CD39p_GAG	7.34
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	61
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_MFI_BCL2_UNS	2341
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2310
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_MFI_TCF1_UNS	11351
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_KI67p_UNS	5.49
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_GRZBp_UNS	4.24
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_KI67p_UNS	7.41
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	1.04
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_IFNGp_GAG_UNS	1.919642857142857
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_IL2p_GAG_UNS	2.651685393258427
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	1.7800829875518671
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TNFAp_GAG_UNS	1.2307692307692308
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	1.055702917771883
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_IFNGp_GAG_UNS	1.8958333333333335
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	1.0440528634361232
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.0409556313993173
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_KI67p	3.11
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4p_TEM	0.055
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_CD25p	9.07
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD8p_KI67p	3.03
RYk17	aIL10	+	1	7	-5	LN_CD3p_CD4_CD95pCD28nTEM	0.77
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.037
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2573
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	5.77
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	39.5
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	3.99
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	2.02
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2992
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	6.6
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.7218045112781954
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	0.7663551401869158
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.0251989389920424
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	0.861198738170347
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.0252996005326231
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.1247443762781186
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	1.0344827586206897
RYk17	aIL10	+	1	7	-5	PBMC_CD3p_CD8p_KI67p	0.87
RYk17	aIL10	+	1	7	-5	MSD_Cluster_1	-0.409522668580001
RYk17	aIL10	+	1	7	-5	MSD_Cluster_2	0.199187473995541
RYk17	aIL10	+	1	7	-5	MSD_Cluster_3	0.0399982044356551
34920	aIL10	-	2	7	-5	IL10	0.509781230617547
34920	aIL10	-	2	7	-5	IL4	0.126981949271477
34920	aIL10	-	2	7	-5	MIP3b	82.0770326168097
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG	0.57
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	3663
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG	0.16
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_GAG	8.38
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_IFNGp_GAG	1.01
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CD39p_GAG	20.3
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	60.4
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_MFI_BCL2_UNS	1835
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	1902
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_MFI_TCF1_UNS	10650
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p_UNS	6.7
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_UNS	8.5
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_KI67p_UNS	9.5
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	3.09
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_IFNGp_GAG_UNS	0.41025641025641024
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_IL2p_GAG_UNS	1.1764705882352942
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	0.41007194244604317
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG_UNS	5.517241379310344
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.959287531806616
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_IFNGp_GAG_UNS	1.2857142857142858
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.9219088937093275
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.0016583747927033
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_KI67p	2.41
34920	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM	0.099
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_CD25p	6.92
34920	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p	3.52
34920	aIL10	-	2	7	-5	LN_CD3p_CD4_CD95pCD28nTEM	0.59
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.064
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2681
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	2.12
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	39
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	1.28
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	1.83
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2843
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	2.95
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.0625
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.5697674418604652
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.9462738301559792
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.3827160493827162
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.5308151093439364
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	2.769230769230769
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.0420475319926874
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	0.7033898305084746
34920	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_KI67p	2.74
34920	aIL10	-	2	7	-5	MSD_Cluster_1	0.0459908062755603
34920	aIL10	-	2	7	-5	MSD_Cluster_2	-0.406945004636836
34920	aIL10	-	2	7	-5	MSD_Cluster_3	-0.0715769776171595
34930	aIL10	-	2	7	-5	IL10	0.441794513571257
34930	aIL10	-	2	7	-5	IL4	0.140007670577273
34930	aIL10	-	2	7	-5	MIP3b	65.6853285108545
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG	0.95
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	5370
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG	0.12
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_GAG	2.23
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_IFNGp_GAG	1.61
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CD39p_GAG	5.92
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	53.8
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_MFI_BCL2_UNS	2240
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2270
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_MFI_TCF1_UNS	9707
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p_UNS	5.26
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_UNS	4.28
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_KI67p_UNS	5.85
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	1.94
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_IFNGp_GAG_UNS	1.1304347826086956
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_IL2p_GAG_UNS	3.909090909090909
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	1.1176470588235294
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG_UNS	0.923076923076923
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	1.1069651741293531
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_IFNGp_GAG_UNS	2.7435897435897436
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	1.1136363636363635
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.0228136882129277
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_KI67p	2.29
34930	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM	0.17
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_CD25p	2.28
34930	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p	1.76
34930	aIL10	-	2	7	-5	LN_CD3p_CD4_CD95pCD28nTEM	0.58
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.041
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2314
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	6.98
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	26
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	3.28
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	2.25
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2466
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	7.26
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.0152439024390245
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.161290322580645
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.8449905482041588
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.559782608695652
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.9741379310344829
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.2
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	1.1884057971014492
34930	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_KI67p	0.76
34930	aIL10	-	2	7	-5	MSD_Cluster_1	0.179093712519661
34930	aIL10	-	2	7	-5	MSD_Cluster_2	-0.28136524881805
34930	aIL10	-	2	7	-5	MSD_Cluster_3	-0.0245562780947364
RGr17	aIL10	-	2	7	-5	IL10	0.40345945345695
RGr17	aIL10	-	2	7	-5	IL4	0.163962638348996
RGr17	aIL10	-	2	7	-5	MIP3b	68.2567915215426
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG	1.49
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	2604
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG	0.18
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_GAG	5.41
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_IFNGp_GAG	2.99
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CD39p_GAG	10
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	57.2
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_MFI_BCL2_UNS	2341
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2253
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_MFI_TCF1_UNS	10248
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p_UNS	3.85
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_UNS	5.38
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_KI67p_UNS	6.75
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	1.85
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_IFNGp_GAG_UNS	1.1764705882352942
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_IL2p_GAG_UNS	3.1428571428571432
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	1.0719424460431655
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG_UNS	6.428571428571428
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.9931034482758622
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_IFNGp_GAG_UNS	2.1470588235294117
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.9980237154150198
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	1.0853889943074004
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_KI67p	1.12
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM	0.11
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_CD25p	3.17
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p	1.19
RGr17	aIL10	-	2	7	-5	LN_CD3p_CD4_CD95pCD28nTEM	0.38
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.061
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2173
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	8.56
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	17.8
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	14.3
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	4.6
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2476
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	7.02
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.4412587412587412
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	0.6684782608695652
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.4875
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	0.7038327526132404
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	0.7788461538461539
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	1.1666666666666667
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.0275229357798163
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	0.7115384615384615
RGr17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_KI67p	2.43
RGr17	aIL10	-	2	7	-5	MSD_Cluster_1	3.78367074071396
RGr17	aIL10	-	2	7	-5	MSD_Cluster_2	0.148203094248537
RGr17	aIL10	-	2	7	-5	MSD_Cluster_3	-0.00784998242911081
RVc17	aIL10	-	2	7	-5	IL10	0.372908909488458
RVc17	aIL10	-	2	7	-5	IL4	0.174236250859073
RVc17	aIL10	-	2	7	-5	MIP3b	59.1540640465681
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG	1.27
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TEM_MFI_TCF1_GAG	3991
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG	0.15
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_GAG	7.55
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_IFNGp_GAG	2.06
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CD39p_GAG	22.2
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG	65.2
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_MFI_BCL2_UNS	2332
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_MFI_BCL2_UNS	2346
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_MFI_TCF1_UNS	9074
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_KI67p_UNS	7.83
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_GRZBp_UNS	6.52
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_KI67p_UNS	8.78
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_SLAMF6p_UNS	2.39
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_IFNGp_GAG_UNS	0.7471264367816092
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_IL2p_GAG_UNS	2.026315789473684
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TCM_IFNGp_GAG_UNS	0.7383720930232558
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD4p_TNFAp_GAG_UNS	2.0547945205479454
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_CX3CR1p_GAG_UNS	0.8621359223300971
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_IFNGp_GAG_UNS	1.006896551724138
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TCM_CX3CR1p_GAG_UNS	0.9200819672131147
RVc17	aIL10	-	2	7	-5	LN_CD3p_CD8p_TEM_CX3CR1p_GAG_UNS	0.8870748299319728
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.15
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2549
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	5.7
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	24.3
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	3.39
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	1.51
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2624
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	6
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	1.2861356932153394
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	1.7794117647058822
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	1.3503480278422275
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	1.3422222222222222
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	1.9160583941605838
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_Naive_TNFAp_GAG_UNS	14.615384615384617
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TBETp_GAG_UNS	1.5824175824175826
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TNFAp_GAG_UNS	3.2105263157894735
RVc17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_KI67p	1.21
RVc17	aIL10	-	2	7	-5	MSD_Cluster_1	-0.52324096641222
RVc17	aIL10	-	2	7	-5	MSD_Cluster_2	-0.390306437426688
RVc17	aIL10	-	2	7	-5	MSD_Cluster_3	-0.123051134099955
RZp17	aIL10	-	2	7	-5	IL10	0.320464861422779
RZp17	aIL10	-	2	7	-5	IL4	0.114978704297749
RZp17	aIL10	-	2	7	-5	MIP3b	62.0676013430245
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_TNFAp_GAG	0.049
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_GAG	2854
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD39p_GAG	4.69
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TEM_ID2p_GAG	38.5
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_UNS	11
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_Naive_KI67p_UNS	3.94
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_MFI_BCL2_UNS	2894
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_TCM_CD69p_UNS	7.15
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD39p_GAG_UNS	0.2636363636363636
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_CD69p_GAG_UNS	0.582608695652174
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_KI67p_GAG_UNS	0.44562647754137114
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD4p_TCM_CD69p_GAG_UNS	0.6174698795180723
RZp17	aIL10	-	2	7	-5	PBMC_CD3p_CD8p_IFNGp_GAG_UNS	0.5764525993883792
